payment_id,date,customer_id,employee_id,product_id,price
308722,2013-12-20,236061,2672,2,75.0
353321,2004-11-21,142040,1802,2,75.0
364446,2012-09-12,571888,2248,4,25.99
954269,2005-12-13,737260,747,1,60.0
780537,2010-12-16,798111,2143,3,45.5
467033,2019-09-10,255783,639,1,60.0
440427,1996-03-31,14587,2046,4,25.99
204204,1993-11-19,787096,639,1,60.0
205057,1992-06-30,180584,415,0,19.2
924450,1991-08-23,309451,3686,3,45.5
469227,2013-10-30,358994,2245,3,45.5
969626,2018-03-29,440538,1240,4,25.99
698199,2013-06-25,510216,1070,0,19.2
688442,1996-06-13,158995,1594,0,19.2
61404,1992-09-29,409084,2775,0,19.2
423934,1990-05-17,30760,3446,0,19.2
966527,1992-08-28,582929,3579,3,45.5
600698,2014-09-23,418028,1697,1,60.0
271645,1990-07-27,722453,415,4,25.99
712372,2009-07-30,432997,3579,0,19.2
969394,1995-08-08,793891,3431,0,19.2
691176,1999-07-03,625612,1101,4,25.99
388817,2020-10-31,106201,2046,3,45.5
121975,2007-09-20,434579,1430,4,25.99
969587,2007-11-06,533482,2046,4,25.99
359666,2002-07-08,624256,1559,0,19.2
478947,1997-08-17,398677,2651,1,60.0
960814,2005-05-08,28355,2651,3,45.5
289140,2014-11-06,657862,1137,2,75.0
117145,2008-05-22,66112,1802,3,45.5
278792,1994-09-03,806123,747,3,45.5
691154,2009-07-05,237695,1143,1,60.0
255694,2017-01-21,994266,1926,2,75.0
708556,1994-12-11,296013,3492,0,19.2
368901,1992-09-23,263437,3111,3,45.5
833932,1993-04-24,272200,3246,2,75.0
821548,2019-01-19,344606,3431,4,25.99
561910,1991-06-10,103020,415,1,60.0
222994,1997-01-28,528970,2775,0,19.2
327798,2013-07-31,179330,1528,2,75.0
981003,2002-08-13,500303,1802,1,60.0
602640,1992-09-30,46399,666,0,19.2
686362,2001-02-02,20315,3713,0,19.2
211493,2004-12-15,530161,1186,4,25.99
589967,2011-07-01,921666,2537,2,75.0
415536,2010-01-03,322882,431,2,75.0
109643,2001-07-07,296013,2825,2,75.0
184269,2005-10-27,796901,2672,4,25.99
937137,1999-12-01,24088,990,0,19.2
890910,1992-02-19,45192,1862,2,75.0
967576,1993-10-03,494658,1559,1,60.0
616917,2018-01-20,270805,431,4,25.99
533105,2013-08-05,823760,2043,4,25.99
103019,2008-11-23,800886,402,1,60.0
229230,1996-12-06,918521,1559,1,60.0
473437,2008-09-06,781793,3597,2,75.0
97141,1995-07-15,783333,77,4,25.99
612503,2018-10-07,136282,1756,3,45.5
5696,2001-04-24,415863,3678,4,25.99
184446,1998-02-07,523970,2825,1,60.0
580742,1994-01-02,598897,431,4,25.99
197331,2018-06-01,523970,879,3,45.5
152518,2020-09-09,606008,361,2,75.0
987364,1998-07-28,713560,402,0,19.2
647552,1991-03-30,723825,1557,0,19.2
420445,2003-11-11,265492,1444,3,45.5
477992,2000-08-12,921780,2474,0,19.2
372001,1990-03-06,922552,2720,4,25.99
881618,2001-01-25,344606,1862,4,25.99
582509,2010-09-10,9867,2844,3,45.5
516497,2019-05-05,367653,2046,4,25.99
64205,2015-03-14,957902,3592,0,19.2
313411,1996-09-12,271111,2552,2,75.0
870253,1995-11-25,73169,3592,2,75.0
605400,1997-03-21,414604,3713,0,19.2
664779,2008-01-18,767449,3570,1,60.0
702450,1996-04-21,296013,3005,4,25.99
638403,2017-11-01,540539,747,4,25.99
554792,2020-01-31,699864,2046,4,25.99
347612,2010-02-18,739043,1474,0,19.2
326631,1992-08-25,110684,3570,4,25.99
613369,2007-06-30,422354,3357,4,25.99
765661,1999-09-05,972872,3597,4,25.99
679839,2002-02-15,128760,3579,3,45.5
515449,1999-02-22,768778,2651,1,60.0
376339,2018-12-07,184288,2623,0,19.2
50730,1996-11-03,627346,3387,1,60.0
443543,1994-11-22,576705,512,4,25.99
359443,2019-07-01,638103,625,4,25.99
922834,2017-07-19,891493,2127,2,75.0
212605,2008-03-06,589476,361,1,60.0
963741,2015-07-29,985410,1070,1,60.0
904184,1996-02-16,649938,879,4,25.99
134371,2005-02-22,296013,2858,1,60.0
939497,2013-04-16,26720,3026,0,19.2
809901,2010-09-26,35446,344,2,75.0
423964,2015-06-07,289165,1661,3,45.5
610460,2010-04-17,511032,2891,1,60.0
502794,1992-03-31,511783,2891,0,19.2
173187,1997-12-25,271111,639,3,45.5
342027,2016-11-21,246798,2474,0,19.2
530825,2012-03-12,359878,2537,0,19.2
439679,1994-02-23,821275,601,1,60.0
6323,2006-01-03,436823,1862,4,25.99
685783,1992-07-16,367242,1661,1,60.0
273300,1996-03-15,666834,601,0,19.2
158703,2006-05-10,476753,1975,2,75.0
180664,2006-02-26,735984,2623,3,45.5
96599,2003-12-21,578578,2629,2,75.0
113297,2016-12-23,571888,402,0,19.2
787704,2002-03-17,397469,275,0,19.2
693262,2016-10-13,508635,66,4,25.99
105510,2013-06-22,78027,3357,2,75.0
738658,1991-11-30,210824,2248,3,45.5
69302,2012-08-02,959165,3597,0,19.2
714890,1992-10-04,582929,3026,3,45.5
491209,2013-05-01,723969,2474,2,75.0
764311,1994-12-19,182630,2656,1,60.0
566122,2003-12-29,813856,2729,2,75.0
760632,1996-02-13,90899,275,4,25.99
677061,1994-09-26,854586,3492,3,45.5
424902,2008-12-08,302252,879,1,60.0
175877,2014-03-21,254572,3449,4,25.99
639870,1996-12-01,265880,77,0,19.2
243477,2014-08-03,321671,2537,4,25.99
769225,1992-05-17,116332,2060,2,75.0
530628,1992-07-01,816755,2127,0,19.2
489385,2002-09-30,718621,2672,3,45.5
259792,1993-02-16,224145,3431,1,60.0
976863,2001-09-19,891593,1430,0,19.2
333391,2005-12-17,297266,1240,2,75.0
692429,2017-07-20,344606,1661,4,25.99
81785,1995-03-05,265880,2858,1,60.0
793917,2019-02-20,41947,1862,4,25.99
363114,1991-08-02,120994,2891,0,19.2
300004,2009-02-15,182906,288,0,19.2
71137,2009-03-31,435399,3026,4,25.99
112656,1997-05-05,105394,2060,4,25.99
290077,2010-11-10,933312,2245,3,45.5
981635,2006-05-11,78027,2120,3,45.5
25470,2005-03-10,350494,1975,0,19.2
643918,1998-01-27,788037,42,3,45.5
153964,2017-11-02,170004,2537,3,45.5
517854,1991-09-20,806123,2656,3,45.5
329366,2014-08-02,961154,3953,1,60.0
656371,2003-12-17,367653,44,1,60.0
17921,2003-12-05,926694,42,0,19.2
959383,2004-09-12,67270,3726,1,60.0
202489,2010-04-01,430565,3111,2,75.0
525364,1996-04-12,871662,2623,1,60.0
708439,1993-06-03,439785,3592,3,45.5
862125,1990-08-18,464078,2556,0,19.2
381728,2018-10-18,761639,3570,4,25.99
19097,1995-12-18,253575,2043,1,60.0
736896,1997-10-08,344704,275,0,19.2
427687,2001-07-22,560513,1101,3,45.5
264860,2018-06-25,105870,66,1,60.0
655003,2015-01-31,840615,990,2,75.0
495597,2010-07-05,309451,1137,4,25.99
455365,2004-07-13,458226,2552,4,25.99
617539,1997-08-11,281010,3836,2,75.0
797056,2000-03-10,425036,625,2,75.0
910109,2001-08-03,505566,512,4,25.99
800246,2020-04-14,227948,2729,4,25.99
733910,1991-04-26,277025,601,2,75.0
427785,1991-06-04,578578,2825,4,25.99
584531,2006-06-12,45192,1697,3,45.5
6186,1999-07-14,318871,3345,4,25.99
844269,1997-01-20,782487,601,1,60.0
155602,2001-04-29,602965,3579,1,60.0
811467,1992-06-06,737260,1349,0,19.2
537332,2019-04-17,289165,1557,0,19.2
34804,2013-10-14,598897,2858,3,45.5
167424,1997-07-03,722825,3111,4,25.99
570906,2011-05-16,376961,2556,4,25.99
319198,1999-07-10,999150,512,2,75.0
299579,2019-05-17,358674,1528,0,19.2
267259,1992-02-26,285613,66,2,75.0
561235,1990-12-19,505566,1101,4,25.99
8177,2003-10-23,296983,3387,2,75.0
203930,2008-10-04,633363,1975,4,25.99
621156,1997-09-21,731210,431,3,45.5
894974,2000-10-08,364754,1862,4,25.99
80046,1991-02-15,649678,2537,3,45.5
822009,2014-03-14,489721,1557,4,25.99
111484,2019-10-25,694863,402,2,75.0
399566,2016-03-23,296398,2120,1,60.0
616936,2003-11-11,649678,2775,4,25.99
83124,1998-01-21,15092,2556,2,75.0
40956,2011-06-20,602681,1862,4,25.99
581868,2008-01-25,894269,2672,0,19.2
908196,2005-11-17,675814,2252,3,45.5
124626,2004-05-18,602012,2775,2,75.0
791734,2003-11-27,722825,3753,0,19.2
321755,2002-09-28,88199,2537,2,75.0
247553,2014-12-18,995624,1557,3,45.5
267639,2004-10-10,613155,1528,0,19.2
97586,1995-02-14,16267,2245,4,25.99
876098,1998-10-03,229094,2629,1,60.0
878433,1996-04-11,820910,3005,0,19.2
24301,1995-01-27,698385,2245,1,60.0
889582,2017-11-05,930557,2623,2,75.0
217665,1992-01-04,204260,2245,2,75.0
559369,2000-09-12,350,3836,1,60.0
174882,2003-01-20,881514,42,1,60.0
961964,1998-07-22,934976,3592,0,19.2
618267,1998-09-04,364754,1186,4,25.99
979089,1992-05-14,826225,1430,4,25.99
446338,2008-02-12,407695,2568,3,45.5
754050,2005-06-27,528992,1583,3,45.5
9958,2020-09-01,414571,344,0,19.2
300169,2014-05-20,381885,1528,1,60.0
143010,1991-08-14,989971,1557,4,25.99
708366,2020-10-04,398861,879,0,19.2
601999,2007-09-16,772707,275,3,45.5
755045,1995-09-06,462442,1065,4,25.99
445886,1994-10-22,620640,666,4,25.99
419161,2011-03-28,466865,3005,3,45.5
742995,2001-11-22,330268,3570,4,25.99
800617,2018-10-05,845248,1349,3,45.5
801536,2017-12-17,693048,2120,1,60.0
336463,2016-03-08,327977,512,2,75.0
718374,1991-06-08,297752,1240,2,75.0
60125,2004-03-19,47789,1070,1,60.0
888146,2000-02-14,384793,3357,3,45.5
462857,2018-08-25,511475,1070,4,25.99
281051,1992-12-02,508637,2143,4,25.99
510804,2007-04-20,921780,3387,1,60.0
239771,2019-06-05,255783,1186,4,25.99
688217,1993-06-26,576705,1559,1,60.0
840364,1995-10-17,573116,1143,0,19.2
847921,1993-02-12,42372,431,1,60.0
779022,1993-12-24,611476,2060,1,60.0
403669,1994-01-13,302252,2127,2,75.0
633153,1991-01-28,106821,601,3,45.5
313620,2017-03-09,103020,3343,2,75.0
458244,1997-03-16,759854,2252,1,60.0
423365,2015-08-03,845248,390,4,25.99
94985,2013-06-09,768778,2252,2,75.0
715478,1991-11-01,205499,2127,4,25.99
831869,2004-04-15,792204,3570,0,19.2
595169,2002-06-07,22238,639,0,19.2
127735,2012-05-11,718017,2720,3,45.5
585626,2011-10-14,419407,2474,1,60.0
964572,1992-05-14,557692,1349,2,75.0
410284,1991-12-04,787473,3492,2,75.0
334898,2012-09-01,417457,2858,0,19.2
198475,2019-01-19,176354,2825,0,19.2
775779,2018-10-21,65526,431,4,25.99
948223,1993-03-03,647214,1697,0,19.2
389590,1997-09-19,768778,2143,1,60.0
822893,2013-03-21,528992,3446,3,45.5
161958,2007-07-06,733439,499,3,45.5
5975,2007-04-30,350,2043,2,75.0
140857,2006-12-30,90109,77,4,25.99
634696,2014-12-28,840586,1594,4,25.99
767441,2006-03-01,409753,3492,4,25.99
990256,2000-03-17,357299,2656,3,45.5
356037,2003-09-15,872230,3343,1,60.0
997913,1999-04-26,617975,275,2,75.0
445538,2010-10-09,190266,3111,1,60.0
637405,2001-10-09,296983,3592,4,25.99
536239,1993-11-29,331614,2825,4,25.99
821789,2000-05-21,625612,2720,2,75.0
218579,2018-11-24,176656,1498,3,45.5
133907,2009-03-31,833258,1498,4,25.99
317727,2017-08-30,128760,1926,3,45.5
370845,1997-07-28,649678,3345,4,25.99
63086,1996-03-24,77792,3686,3,45.5
999859,2020-12-26,894255,1528,0,19.2
973154,2020-06-14,54270,288,2,75.0
639600,1991-01-15,417457,1137,4,25.99
486630,1997-12-23,528992,3592,2,75.0
504165,2018-01-03,413113,3579,4,25.99
828736,1992-09-16,511475,2046,1,60.0
298048,1995-04-17,252581,415,3,45.5
710447,1995-08-27,141673,1756,4,25.99
492499,2000-12-24,517627,3345,3,45.5
591610,2016-10-18,965460,3686,2,75.0
762755,1992-04-01,307579,1594,0,19.2
885256,1993-12-13,800886,275,1,60.0
982015,2000-05-12,934976,3592,2,75.0
929731,2001-02-19,582188,3713,2,75.0
145109,2017-02-12,705989,3753,3,45.5
894345,2020-04-08,253926,1528,4,25.99
528639,2001-07-05,814274,2844,0,19.2
620587,1999-03-21,516536,2537,4,25.99
751154,2000-10-31,787096,601,0,19.2
821313,2018-03-15,602012,499,4,25.99
388489,1999-03-22,533482,3449,0,19.2
534589,1992-07-11,401256,3492,1,60.0
530578,2005-12-04,120994,2474,0,19.2
913308,1995-02-14,119555,3431,0,19.2
636668,2003-11-20,604991,3431,2,75.0
894055,2020-01-20,771380,3753,4,25.99
688118,1996-06-28,992750,3111,4,25.99
589677,1995-06-25,629835,747,1,60.0
874960,2001-01-28,484697,1802,3,45.5
905935,2016-01-20,114704,2629,0,19.2
782583,2015-10-09,926694,77,2,75.0
956824,1996-07-10,116979,431,4,25.99
938579,1997-02-10,317885,499,3,45.5
860719,1996-08-03,869679,1802,0,19.2
589436,2008-11-20,500303,1120,1,60.0
779580,2020-05-16,282398,3026,4,25.99
150562,2013-11-03,497156,2060,1,60.0
94319,2004-04-24,833803,879,2,75.0
955970,2007-03-09,108081,2656,0,19.2
996463,2009-08-17,508144,3753,1,60.0
417999,2005-01-23,77792,1474,4,25.99
719318,2010-02-14,558136,3836,2,75.0
122945,1995-05-01,400693,3753,4,25.99
350313,2002-08-24,265142,2720,2,75.0
808368,2008-05-10,997349,2248,4,25.99
427086,1996-03-09,737159,639,0,19.2
932055,1998-05-28,933379,1862,2,75.0
223746,2017-08-05,699864,1120,2,75.0
203708,2014-05-31,250861,3345,1,60.0
560951,1994-04-16,224145,601,1,60.0
109659,2012-01-23,444124,2043,3,45.5
83142,2016-03-21,397556,2046,2,75.0
195393,1996-12-11,376961,747,0,19.2
149001,1993-07-21,528992,2259,0,19.2
295203,1990-07-03,44391,1240,3,45.5
278982,2012-09-05,787096,1594,1,60.0
815963,2019-12-13,114969,402,4,25.99
225706,2007-01-05,772852,879,2,75.0
344026,2018-10-09,792204,1926,1,60.0
582206,2019-08-20,295333,747,3,45.5
259488,1991-10-30,22024,3753,0,19.2
405873,2008-12-29,607992,3597,3,45.5
184909,2009-07-22,750242,402,2,75.0
367238,2019-09-07,106201,2043,4,25.99
815646,2013-03-10,345670,1056,2,75.0
152028,2003-07-21,28481,3579,4,25.99
469230,1995-10-18,255783,3597,3,45.5
496363,2019-02-05,694509,344,3,45.5
766841,2004-10-25,833803,1430,2,75.0
595718,2012-12-30,78376,1240,4,25.99
638319,1999-01-12,489721,2143,0,19.2
587840,2017-05-27,577933,3592,3,45.5
501092,1998-10-12,704717,1756,0,19.2
645328,1995-07-07,659697,1528,2,75.0
10167,2016-01-26,509290,1170,2,75.0
115120,2006-04-10,747918,2891,3,45.5
395823,2014-06-04,88743,639,3,45.5
725968,2005-11-04,227948,698,0,19.2
750820,2009-09-01,786199,3357,0,19.2
834806,2003-05-04,437945,2672,0,19.2
867019,1997-09-26,759854,1101,3,45.5
891569,2001-04-05,41947,3111,1,60.0
706613,1990-02-19,967781,3726,1,60.0
8662,2008-12-17,184288,3579,0,19.2
182093,2004-03-05,598608,2672,3,45.5
847074,1994-05-17,432997,2143,0,19.2
515667,2003-01-20,943674,402,3,45.5
186388,2002-02-03,88199,3343,2,75.0
282505,2004-06-11,533482,2259,0,19.2
93296,2010-11-02,633942,2127,2,75.0
837287,2011-05-20,511032,3246,4,25.99
553453,1999-03-08,46350,2844,3,45.5
307322,2000-04-09,949195,1661,3,45.5
971580,2020-08-25,994654,2825,4,25.99
389505,2013-10-03,437308,3387,1,60.0
455389,2003-03-09,262953,402,0,19.2
131634,2011-04-15,807235,44,3,45.5
112446,2017-04-24,323413,3570,3,45.5
142800,2006-07-12,598608,1444,0,19.2
59942,1995-03-12,769506,3836,0,19.2
588714,2018-08-31,401256,3592,1,60.0
546049,1994-02-08,38421,879,0,19.2
819715,1999-02-13,391052,1498,2,75.0
461520,2002-01-23,930901,1444,3,45.5
416196,2006-12-13,110684,431,0,19.2
686844,2008-08-22,725144,3345,3,45.5
345167,2001-09-03,278643,990,3,45.5
856239,1999-04-19,781793,2474,4,25.99
680974,2013-08-05,69813,3111,2,75.0
45535,2013-12-29,997914,431,2,75.0
337265,1998-03-05,993400,499,1,60.0
548610,1999-12-04,247878,512,3,45.5
585694,2008-03-19,246543,1708,0,19.2
717157,1999-08-02,508144,2672,4,25.99
715891,1993-02-25,101399,1444,1,60.0
678825,1999-03-25,755843,1101,2,75.0
79079,2006-10-21,694509,1474,3,45.5
207209,2000-03-02,816499,1583,2,75.0
213477,1997-11-25,402673,2474,0,19.2
198025,2020-09-14,953961,1240,2,75.0
149770,2011-07-07,275970,66,0,19.2
195846,1992-10-22,920145,431,4,25.99
404544,2019-05-21,253926,2552,3,45.5
719902,2004-04-01,358994,3686,0,19.2
277953,2007-08-05,491663,415,1,60.0
451169,2007-09-03,451522,747,0,19.2
126205,1993-04-08,564640,2672,4,25.99
724119,2009-09-06,920145,2858,0,19.2
381350,1992-08-31,638309,2474,4,25.99
191190,2006-03-25,930901,2143,0,19.2
724968,1991-10-15,792828,1070,1,60.0
855701,2013-06-30,367843,2775,1,60.0
217961,1997-07-20,623565,3449,1,60.0
223538,1990-01-23,173509,1070,3,45.5
41824,2011-12-16,419407,1528,1,60.0
19221,2001-04-12,76252,3387,2,75.0
864606,2010-08-31,647214,3111,4,25.99
102693,2012-05-13,180712,3449,1,60.0
220,2006-12-03,958494,1056,3,45.5
349755,1992-01-26,106821,1975,3,45.5
630935,2004-07-07,806276,3726,4,25.99
702564,1999-01-05,574241,415,4,25.99
921010,1997-05-01,766643,1557,3,45.5
887609,1994-11-04,639874,2656,4,25.99
297656,2019-03-28,271111,1349,0,19.2
92693,2016-10-20,179330,1862,0,19.2
502,2004-04-07,67270,3953,0,19.2
317184,1992-03-28,429089,1143,2,75.0
496397,2007-09-16,125605,3026,0,19.2
943474,2008-04-21,90659,1583,1,60.0
228432,1993-12-10,442194,3246,0,19.2
434095,2008-06-13,119555,3678,3,45.5
964041,1995-04-04,611051,3387,3,45.5
301072,2016-11-13,820910,499,2,75.0
445448,1998-02-04,894939,3492,4,25.99
619426,2004-08-28,737260,1143,3,45.5
60171,2016-02-14,828559,2143,0,19.2
312196,2010-03-18,442194,361,2,75.0
708058,1997-08-15,628182,42,4,25.99
872995,2017-07-10,872887,3111,2,75.0
800325,2016-01-12,706070,2656,0,19.2
446450,1997-12-10,704919,2651,3,45.5
503481,2013-05-20,149049,1474,1,60.0
46076,2020-05-03,453706,1583,0,19.2
232520,2019-02-07,22954,499,1,60.0
657916,2002-08-18,508627,3345,0,19.2
914419,1996-12-07,845837,3345,4,25.99
56966,2007-10-03,704717,1559,4,25.99
445098,2002-01-11,432997,1975,1,60.0
117183,2010-11-17,47277,1444,0,19.2
542143,2013-06-21,919388,512,2,75.0
765430,2001-03-15,766833,1708,0,19.2
255542,2015-12-27,419016,1926,3,45.5
894617,2019-04-24,657280,2046,0,19.2
762908,1996-12-16,388934,3345,2,75.0
926718,2002-03-10,255324,2537,1,60.0
89571,2017-08-17,384674,2568,0,19.2
142657,2018-03-09,995624,2844,0,19.2
645245,1990-09-16,887614,3343,3,45.5
841942,2017-12-30,560513,1802,4,25.99
213900,2020-12-15,957902,1065,3,45.5
490071,2011-02-09,132843,2844,1,60.0
942042,1999-11-12,187653,2259,0,19.2
959038,1999-01-30,105870,1349,2,75.0
442995,1992-10-08,321671,3492,3,45.5
282398,2003-03-14,73169,1583,0,19.2
740628,2012-02-05,357299,1557,3,45.5
600449,2011-08-23,73220,390,4,25.99
65708,2001-02-18,367843,1170,3,45.5
431954,2013-01-13,598897,1975,2,75.0
727236,2007-10-07,67270,2629,3,45.5
954008,2004-01-02,250861,3357,1,60.0
782393,1996-04-21,781793,1101,3,45.5
284206,1992-04-20,119295,1926,0,19.2
92672,1994-09-05,420759,288,1,60.0
592067,1997-02-18,666834,77,0,19.2
522537,1997-07-28,88743,2672,1,60.0
65160,2012-11-27,622528,1926,3,45.5
104995,2009-06-22,384674,2248,2,75.0
762529,2003-10-25,341160,1065,2,75.0
544744,2003-05-25,845837,1594,0,19.2
318832,1997-08-15,59483,1802,2,75.0
354655,2005-05-18,228770,3026,3,45.5
953149,2013-12-10,30760,3753,4,25.99
343477,2009-11-05,858887,2245,2,75.0
261698,2013-11-20,972154,3726,1,60.0
161716,2018-09-17,263437,1583,0,19.2
668927,2019-12-18,605754,666,2,75.0
662583,1996-04-21,819767,1926,0,19.2
444885,2003-09-27,179330,3753,1,60.0
843072,1999-08-19,41947,2120,2,75.0
50164,2012-03-22,159745,3836,4,25.99
676429,1990-05-07,599070,879,3,45.5
861437,2004-12-01,255783,2143,4,25.99
678909,2010-01-01,993400,3597,0,19.2
793746,1994-05-12,810286,2245,1,60.0
863369,2008-11-26,577888,44,0,19.2
348234,1994-02-22,269714,2248,0,19.2
278878,2015-04-08,416526,512,0,19.2
824718,2016-12-15,925692,3686,0,19.2
637785,1999-08-28,100743,3726,4,25.99
544321,1994-09-22,541014,2825,0,19.2
115318,2011-10-24,639874,1975,4,25.99
213270,2019-01-09,429089,390,4,25.99
96442,2010-02-09,553046,2474,1,60.0
368275,2005-10-12,173509,1661,3,45.5
692871,2006-08-14,984249,1559,2,75.0
631943,1992-06-12,433092,639,1,60.0
322208,2004-06-25,361790,1802,0,19.2
341616,2002-10-20,811468,3449,3,45.5
661769,2013-04-26,582047,3111,3,45.5
626166,2010-07-23,439198,3005,2,75.0
323871,1992-09-15,329539,1120,2,75.0
228948,2006-07-10,126239,2656,0,19.2
733225,2008-11-08,558136,698,3,45.5
191821,2012-04-10,228770,361,1,60.0
224259,1993-10-12,396060,42,1,60.0
193454,2016-01-14,768696,2729,2,75.0
185191,1994-07-27,344704,2043,2,75.0
449523,2003-12-16,594090,601,2,75.0
176518,1999-05-12,636531,3686,0,19.2
142656,1994-10-04,379569,1756,1,60.0
182790,2014-06-15,878950,879,3,45.5
217814,2011-10-04,167307,3597,3,45.5
409160,2003-04-26,713855,2729,4,25.99
562786,2017-12-20,343427,1926,3,45.5
892686,2008-09-16,413113,2259,0,19.2
422559,2010-06-09,703505,3387,2,75.0
100371,2015-12-19,453706,3387,0,19.2
71603,2020-10-23,557692,361,2,75.0
878347,2016-05-14,927806,415,4,25.99
990905,1996-05-17,992750,2259,2,75.0
346909,1997-02-11,921780,3026,2,75.0
931511,1993-10-01,652235,2474,4,25.99
896464,2005-02-06,367242,2672,0,19.2
953008,1993-02-07,710282,2629,4,25.99
438433,2006-06-28,112596,499,2,75.0
44537,2019-03-12,694509,66,4,25.99
75659,2003-10-30,876781,2891,1,60.0
519059,2009-04-10,169499,1528,0,19.2
838239,2011-07-13,247878,1498,1,60.0
688895,2016-04-12,46399,1557,4,25.99
79917,2010-09-27,246543,3713,0,19.2
2792,2012-04-11,246798,1101,3,45.5
37455,1995-09-22,404688,275,2,75.0
34259,1996-08-15,439785,3026,4,25.99
904391,2015-09-05,733242,1862,4,25.99
266877,2020-09-17,252196,1143,4,25.99
952073,2001-03-06,835641,2120,3,45.5
763314,2009-11-11,793891,2259,4,25.99
831005,1996-10-24,649938,344,3,45.5
273331,2008-11-14,321219,601,4,25.99
741439,1991-02-20,199536,3111,1,60.0
62741,2020-10-20,767449,431,2,75.0
628550,1996-03-12,606008,3570,0,19.2
444678,1990-08-20,333567,1975,1,60.0
617584,2013-02-04,389541,344,2,75.0
21256,2000-08-17,598608,2552,3,45.5
995300,2002-09-18,879448,3345,1,60.0
356464,2019-09-29,511032,666,3,45.5
221188,2002-01-14,228770,3713,1,60.0
245492,2015-04-22,920173,2248,3,45.5
743124,1992-01-16,444124,1697,0,19.2
127761,1999-02-15,386972,1070,2,75.0
953148,1998-01-22,384674,990,1,60.0
547706,2016-12-13,619313,3579,3,45.5
132401,1995-11-25,649290,2046,0,19.2
76399,2000-07-29,66557,1101,3,45.5
292935,2007-01-04,252196,512,0,19.2
655670,2019-06-26,530161,2629,1,60.0
57400,2004-09-14,390133,2568,0,19.2
604153,2003-05-28,280915,3343,4,25.99
890930,2019-12-18,858887,512,1,60.0
677366,2001-03-22,613879,2127,4,25.99
651947,1991-11-18,315514,431,4,25.99
150743,1998-02-01,542627,3387,2,75.0
702452,2006-09-13,811468,2858,2,75.0
966352,2007-12-18,582929,2844,4,25.99
644498,2011-12-14,838250,499,2,75.0
760767,1997-07-23,500205,1240,4,25.99
4846,2011-01-24,580386,2259,2,75.0
437544,2017-10-12,607992,2651,4,25.99
257703,2019-12-07,430565,344,2,75.0
106487,1992-09-07,770854,77,0,19.2
530952,1996-07-17,22024,390,1,60.0
719023,1994-06-12,335545,3111,2,75.0
875199,2002-02-22,60319,1862,1,60.0
328051,2002-09-02,698593,3387,1,60.0
958286,2012-11-17,119555,1498,3,45.5
97168,1995-01-02,350494,3726,2,75.0
84791,2010-01-28,557200,2060,1,60.0
308149,1992-09-06,829445,2556,1,60.0
455638,1990-10-20,17664,2143,2,75.0
370900,2014-10-01,179361,1559,2,75.0
722366,2000-02-29,993981,1474,3,45.5
377065,2012-03-31,176354,2259,0,19.2
855263,2017-02-21,649409,2552,2,75.0
779788,2015-02-17,652492,3005,3,45.5
550545,1997-07-27,559876,2120,1,60.0
497723,2011-11-13,631177,3953,4,25.99
833297,2002-10-22,42372,3246,0,19.2
918137,1995-12-21,915693,1498,4,25.99
550064,1994-05-14,765585,2474,0,19.2
800146,1998-12-07,768778,1349,4,25.99
675734,2010-07-12,15499,625,1,60.0
643618,2007-08-29,226672,1559,1,60.0
576481,2008-06-15,167307,1528,3,45.5
221891,2007-11-17,668472,1594,0,19.2
7504,1990-11-17,88743,3345,3,45.5
287376,1990-01-30,616979,275,3,45.5
332311,1991-06-15,66557,361,2,75.0
922247,2020-05-21,77792,3579,0,19.2
414339,2014-05-31,55747,499,3,45.5
534927,1994-02-01,697163,44,3,45.5
678468,1999-10-05,636123,3246,0,19.2
533333,2001-09-22,894269,3387,4,25.99
125521,1991-03-01,705989,2844,4,25.99
963298,2013-12-13,359988,1056,2,75.0
645752,2020-06-10,278964,2858,2,75.0
107048,2014-04-07,577933,3678,2,75.0
782068,2020-10-03,480900,3446,0,19.2
173200,2011-06-10,275970,402,1,60.0
991468,2015-08-17,627346,3678,2,75.0
562249,2005-07-01,56987,402,2,75.0
435587,2008-05-09,286197,3005,2,75.0
717672,2004-11-01,899081,288,3,45.5
509636,2001-04-22,282398,747,0,19.2
99895,2007-01-19,869967,344,1,60.0
535321,1992-11-19,519751,361,1,60.0
674993,1992-03-11,91814,1444,3,45.5
35417,2011-01-22,676640,2651,2,75.0
65061,1991-10-19,56987,2729,4,25.99
58337,2013-02-06,697163,3246,4,25.99
66834,2004-12-30,428274,3005,1,60.0
156704,2002-01-15,840586,1070,0,19.2
955107,1991-01-15,769506,1101,2,75.0
236907,1996-10-05,919388,3446,4,25.99
725097,2000-03-19,965595,1101,0,19.2
445268,1993-09-22,593915,601,3,45.5
32409,2018-10-15,46350,2556,3,45.5
140793,2009-07-28,605754,1444,4,25.99
80531,2000-04-26,35446,2672,0,19.2
752785,2012-04-15,292149,2629,1,60.0
382187,1990-12-26,583136,3726,2,75.0
40593,2006-06-21,919388,1697,3,45.5
912019,2006-10-19,176973,415,3,45.5
125744,2002-06-01,602965,402,4,25.99
386035,2009-10-27,785720,2672,4,25.99
339521,2020-09-10,818831,288,0,19.2
492393,2010-07-03,951689,3246,2,75.0
221829,2007-07-23,638103,2629,2,75.0
465889,2013-07-15,331614,1975,3,45.5
351092,1997-09-20,293997,3005,0,19.2
